name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol,caffeine_milli,vitamin_a,vitamin_b1,vitamin_b2,vitamin_b3,vitamin_b5,vitamin_b6,vitamin_b7_micro,vitamin_b9,vitamin_b12,vitamin_c,vitamin_d,vitamin_e,vitamin_k_micro,manganese_milli,magnesium,potassium,calcium,copper_milli,zinc,sodium,iron,phosphorus,selenium,iodine,package_weight,serving_weight
"Flammkuchen, gebacken",,,7.8,27.0,12.3,254,6.6,3.4,0.9,,,1.9,1.1,2.0,0.033,,,0.00013000000000000002,8e-05,0.00082,0.00029,0.00011,,1.21e-05,7e-08,0.0036,2.0000000000000002e-07,0.00039,,,0.02,0.15,0.028,,0.0009,0.46,0.0008,0.092,0.0,3e-06,,
"Flammkuchenteig, ungebacken",,,7.5,39.9,2.9,221,1.4,0.6,0.5,,,0.6,1.3,2.7,0.006,,,0.00014000000000000001,4e-05,0.0005200000000000001,0.00034,0.00013000000000000002,,1.76e-05,0.0,0.0,0.0,0.0003,,,0.025,0.11,0.011,,0.0008,0.5,0.0011,0.088,2.8e-06,8.000000000000001e-07,,
"Fleisch (Durchschnitt exkl. Innereien), roh ",,,21.5,0.0,6.0,140,2.1,2.6,0.8,,,0.0,0.1,0.0,0.062,,,0.00027,0.00017,0.005900000000000001,0.00082,0.00047,,7.2000000000000005e-06,1.26e-06,0.0002,7e-07,0.0004,,,0.022,0.32,0.0066,,0.0023,0.057,0.001,0.19,0.0,3e-06,,
Fleischkäse,,,12.5,1.4,22.3,256,8.8,10.8,2.0,,,1.4,2.3,0.0,0.051,,,0.00029,0.00011,0.00342,0.0004,0.00013000000000000002,,1e-06,3.8e-07,0.0419,9.000000000000001e-07,0.0,,,0.012,0.1,0.019,,0.0014,0.9,0.0005,0.19,6e-06,4.0000000000000003e-07,,
"Fleischlasagne, zubereitet",,,8.8,12.4,6.0,141,3.0,1.9,0.4,,,2.4,0.9,1.4,0.025,,,4e-05,8e-05,0.00094,0.00020999999999999998,8.999999999999999e-05,,9.4e-06,2.4e-07,0.0032,1.0000000000000001e-07,0.00065,,,0.016,0.16,0.086,,0.0016,0.34,0.0009,0.11,0.0,4.9000000000000005e-06,,
Florentiner,,,9.3,50.7,28.7,514,10.8,12.0,4.5,,,44.1,0.1,7.6,0.021,,,5e-05,0.0001,0.00047,0.00038,4e-05,,1.6899999999999997e-05,2.8e-07,0.0005,1e-06,0.00615,,,0.084,0.32,0.12,,0.0011,0.052,0.0025,0.18,0.0,2.6e-06,,
"Flunder, Filet, gedämpft (ohne Zusatz von Fett und Salz)",,,15.5,0.0,1.8,78,0.4,0.4,0.6,,,0.0,0.4,0.0,0.06,,,0.00020999999999999998,0.00017999999999999998,0.00298,0.0006,0.00022,,9.6e-06,1e-06,0.0008,2.0000000000000002e-07,0.00125,,,0.023,0.27,0.06,,0.0006,0.16,0.0003,0.2,2.3e-05,7.1e-06,,
"Flunder, roh",,,16.5,0.0,1.6,80,0.4,0.4,0.5,,,0.0,0.4,0.0,0.048,,,0.00022,0.00020999999999999998,0.0034,0.00068,0.00025,,1.1e-05,1e-06,0.0008,2.0000000000000002e-07,0.001,,,0.022,0.29,0.048,,0.0005,0.15,0.0003,0.19,2e-05,6.3e-06,,
"Fondue klassisch, zubereitet",,,18.2,1.0,22.0,306,13.2,5.2,1.0,,,0.1,1.0,0.0,0.066,,,1e-05,0.00023999999999999998,0.00016,0.00027,8e-05,,4e-06,9.200000000000001e-07,0.0005,5e-07,0.00023999999999999998,,,0.027,0.093,0.62,,0.003,0.41,0.0004,0.42,0.0,1.1e-05,,
"Fondue mit Apfelwein, zubereitet",,,18.7,1.6,21.5,283,13.4,5.2,1.0,,,1.0,0.3,0.0,0.055,,,0.0,0.00019,0.00011999999999999999,0.00017999999999999998,7.000000000000001e-05,,3.1e-06,9.9e-07,0.0,3e-07,0.00023,,,0.022,0.1,0.68,,0.0032,0.11,0.0006,0.41,0.0,1.7e-05,,
"Fondue moitié-moitié, zubereitet",,,16.7,1.0,20.8,291,12.5,4.9,1.0,,,0.0,1.0,0.0,0.062,,,1e-05,0.00023,0.00014000000000000001,0.00025,7.000000000000001e-05,,7.599999999999999e-06,9.499999999999999e-07,0.0,4.0000000000000003e-07,0.00039,,,0.023,0.093,0.52,,0.0024,0.4,0.0004,0.36,0.0,1.6e-05,,
"Forelle, ganz, gekocht (ohne Zusatz von Fett und Salz)",,,16.6,0.0,5.4,115,1.1,1.9,2.1,,,0.0,0.1,0.0,0.0,,,8e-05,5e-05,0.004849999999999999,0.0,0.00047,,0.0,5e-06,0.0,5.2e-06,0.0017,,,0.032,0.44,0.018,,0.0006,0.043,0.002,0.23,1.1e-05,1.5e-05,,
"Forelle, geräuchert",,,23.4,0.0,9.3,177,1.7,3.0,2.4,,,0.0,3.2,0.0,0.048,,,0.00020999999999999998,8e-05,0.0070999999999999995,0.0020499999999999997,0.00067,,2.6e-05,3.2000000000000003e-06,0.0,5.2e-06,0.0016699999999999998,,,0.031,0.41,0.0027,,0.0004,1.27,0.0004,0.23,2.3e-05,4e-05,,
"Forelle, roh",,,17.7,0.0,6.2,127,1.3,2.2,2.5,,,0.0,0.1,0.0,0.0,,,8e-05,5.9999999999999995e-05,0.00554,0.0,0.00054,,0.0,5e-06,0.0,5.9e-06,0.0019399999999999999,,,0.03,0.47,0.014,,0.0004,0.04,0.002,0.22,9.800000000000001e-06,1.4e-05,,
Fotzelschnitte ungezuckert,,,8.0,24.5,9.9,222,5.1,2.6,0.9,,,1.7,0.9,1.2,0.104,,,5.9999999999999995e-05,0.00014000000000000001,0.00023999999999999998,0.00066,5e-05,,1.95e-05,3e-07,0.0002,7e-07,0.0005899999999999999,,,0.013,0.14,0.056,,0.0006,0.37,0.0007,0.1,6.4000000000000006e-06,1.2e-05,,
Freiburger Vacherin,,,23.5,0.0,30.4,370,18.2,7.1,1.4,,,0.0,1.5,0.0,0.091,,,1e-05,0.00033,0.00014000000000000001,0.00041999999999999996,8.999999999999999e-05,,3.32e-05,1.6200000000000002e-06,0.0,4.0000000000000003e-07,0.0008100000000000001,,,0.025,0.088,0.64,,0.0027,0.6,0.0001,0.46,0.0,2.7e-05,,
"Frischkäse, Doppelrahm",,,11.1,4.5,32.1,351,19.2,7.5,1.5,,,2.3,1.3,0.0,0.096,,,4e-05,0.00026000000000000003,0.00011,0.00044,5.9999999999999995e-05,,2.65e-05,6e-07,0.0,0.0,0.0007,,,0.008,0.1,0.11,,0.0004,0.5,0.0002,0.13,0.0,8e-06,,
"Frischkäsezubereitung zum Streichen (rund 20% Fett), nature",,,7.5,1.4,21.2,226,11.4,4.6,0.8,,,1.4,1.2,0.0,0.056,,,4e-05,0.00022,0.00015,0.00047,8e-05,,3.4e-06,3.9e-07,0.0,2.0000000000000002e-07,0.0007,,,0.014,0.12,0.1,,0.002,0.5,0.0,0.11,7e-06,1.1e-05,,
"Fruchtcocktail in Sirup, Konserve, abgetropft",,,0.6,17.3,0.2,77,0.0,0.0,0.1,,,16.2,0.0,1.8,0.0,,,1e-05,2e-05,0.00032,0.00011,2e-05,,4.5e-06,0.0,0.0040999999999999995,0.0,0.0005200000000000001,,,0.0074,0.1,0.008199999999999999,,0.0001,0.001,0.0001,0.015,9.000000000000001e-07,1.8000000000000001e-06,,
"Fruchtcocktail mit Süssungsmittel, Konserve, abgetropft",,,0.7,9.5,0.2,47,0.0,0.0,0.1,,,8.4,0.0,2.0,0.0,,,2e-05,2e-05,0.00035,0.00011999999999999999,2e-05,,4.8e-06,0.0,0.0044,0.0,0.0005600000000000001,,,0.008,0.11,0.0087,,0.0001,0.001,0.0002,0.016,9.000000000000001e-07,2e-06,,
"Früchte (Durchschnitt), gekocht (ohne Zugabe von Zucker)",,,0.6,10.1,0.3,50,0.1,0.0,0.2,,,9.4,0.0,2.2,0.0,,,1e-05,2e-05,0.00023999999999999998,0.00013000000000000002,2.9999999999999997e-05,,6.7e-06,0.0,0.0070999999999999995,0.0,0.00045,,,0.0086,0.12,0.014,,0.0001,0.0011,0.0002,0.018,8.000000000000001e-07,1.4e-06,,
"Früchte (Durchschnitt), getrocknet",,,2.5,60.5,1.1,278,0.3,0.2,0.3,,,51.8,0.1,8.2,0.0,,,5.9999999999999995e-05,7.000000000000001e-05,0.0012,0.0004,0.00022,,3.0399999999999997e-05,0.0,0.0050999999999999995,0.0,0.0014299999999999998,,,0.053,0.81,0.07,,0.0004,0.023,0.0014,0.075,0.0,3.9e-06,,
"Früchte (Durchschnitt), roh",,,0.7,11.5,0.3,56,0.1,0.0,0.1,,,10.2,0.0,2.1,0.0,,,4e-05,2e-05,0.00033,0.00015,7.000000000000001e-05,,1.7100000000000002e-05,0.0,0.0224,0.0,0.0003,,,0.012,0.19,0.014,,0.0001,0.0022,0.0002,0.021,8.000000000000001e-07,1.6000000000000001e-06,,
"Fruchtsaft (Durchschnitt), ungezuckert",,,0.4,10.8,0.1,47,0.0,0.0,0.0,,,10.6,0.0,0.2,0.0,,,5e-05,2e-05,0.00020999999999999998,0.00015,8e-05,,1.88e-05,0.0,0.0229,0.0,0.00014000000000000001,,,0.008400000000000001,0.14,0.0075,,0.0001,0.0073,0.0002,0.012,6e-07,7e-07,,
"Fruchtsaft-Schorle (Durchschnitt, 60% Saft - 40% Wasser), ungezuckert",,,0.3,6.5,0.1,28,0.0,0.0,0.0,,,6.4,0.0,0.1,0.0,,,2.9999999999999997e-05,1e-05,0.00013000000000000002,8.999999999999999e-05,5e-05,,1.13e-05,0.0,0.013699999999999999,0.0,8.999999999999999e-05,,,0.0054,0.085,0.0073,,0.0,0.0048,0.0001,0.0073,3e-07,4.0000000000000003e-07,,
Fruchtwähe/-kuchen (Durchschnitt),,,3.2,19.5,8.9,176,4.1,3.2,1.0,,,8.5,0.2,2.7,0.02,,,4e-05,5e-05,0.00026000000000000003,0.00034,5e-05,,7.8e-06,7e-08,0.0079,2.0000000000000002e-07,0.0011200000000000001,,,0.014,0.18,0.035,,0.0003,0.086,0.0005,0.049,0.0,3.2999999999999997e-06,,
Fruchtwähe/-kuchen mit Blätterteig (Durchschnitt),,,3.0,17.6,7.6,155,3.3,2.9,0.9,,,7.6,0.3,2.4,0.02,,,4e-05,5e-05,0.00025,0.00031,4e-05,,6.7e-06,8e-08,0.0055,2.0000000000000002e-07,0.00107,,,0.011,0.18,0.036,,0.0003,0.12,0.0004,0.043,2.1000000000000002e-06,3.7999999999999996e-06,,
Fruchtwähe/-kuchen mit Kuchenteig (Durchschnitt),,,3.3,18.4,7.4,158,3.3,2.8,0.9,,,7.6,0.2,2.4,0.02,,,4e-05,5.9999999999999995e-05,0.00026000000000000003,0.00032,5e-05,,6.5999999999999995e-06,8e-08,0.0055,2.0000000000000002e-07,0.00103,,,0.014,0.18,0.037,,0.0003,0.099,0.0005,0.053,2.1000000000000002e-06,3.9e-06,,
Fruchtwähe/-kuchen mit süssem Mürbeteig (Durchschnitt),,,3.3,22.5,11.7,215,5.8,3.9,1.2,,,10.4,0.1,3.4,0.019,,,4e-05,5e-05,0.00028000000000000003,0.0004,5e-05,,1e-05,5.0000000000000004e-08,0.0127,1.0000000000000001e-07,0.00125,,,0.016,0.17,0.032,,0.0003,0.042,0.0005,0.051,0.0,2.1000000000000002e-06,,
"Frühlingsrolle, frittiert",,,6.5,23.1,11.2,224,2.9,5.1,2.7,,,3.0,1.5,2.5,0.028,,,0.00011,5.9999999999999995e-05,0.0014,0.00025,0.00011999999999999999,,2.3100000000000002e-05,2.2e-07,0.0005,5e-07,0.00082,,,0.016,0.16,0.025,,0.0006,0.61,0.0009,0.067,4.4e-06,1e-06,,
Fünfkornbier,,,0.6,2.0,0.0,40,0.0,0.0,0.0,,,2.0,0.0,0.2,0.0,,,0.0,4e-05,0.0007700000000000001,8.999999999999999e-05,8.999999999999999e-05,,5e-06,1.0000000000000001e-07,0.0,0.0,0.0,,,0.011,0.043,0.0036,,0.0,0.0014,0.0,0.016,0.0,0.0,,
"Garnele, gekocht",,,9.0,1.3,1.0,50,0.3,0.1,0.3,,,0.0,0.4,0.0,0.158,,,0.00011,7.000000000000001e-05,0.00147,0.0,5.9999999999999995e-05,,1.0300000000000001e-05,0.0,0.0008,0.0,0.0014199999999999998,,,0.0,0.17,0.032,,0.0008,0.17,0.0003,0.18,3.1e-05,8.6e-05,,
"Garnele, roh",,,11.4,1.2,1.1,60,0.3,0.1,0.3,,,0.0,0.5,0.0,0.15,,,0.00014000000000000001,8.999999999999999e-05,0.002,0.0,8e-05,,1.4e-05,0.0,0.001,0.0,0.0015,,,0.0,0.21,0.03,,0.0008,0.19,0.0003,0.21,3.3e-05,9.1e-05,,
Gazpacho,,,0.7,3.4,1.6,33,0.3,0.7,0.2,,,2.3,0.7,1.0,0.0,,,1e-05,2e-05,0.0005600000000000001,8.999999999999999e-05,4e-05,,5e-06,0.0,0.002,3e-07,0.00131,,,0.0089,0.21,0.011,,0.0001,0.29,0.0001,0.025,0.0,1.3e-06,,
"Geflügelfleisch (Durchschnitt exkl. Innereien), roh",,,21.6,0.1,5.3,134,1.6,2.3,1.0,,,0.0,0.1,0.0,0.065,,,0.00011999999999999999,0.00015,0.0070599999999999994,0.00086,0.0005600000000000001,,9.6e-06,4.6000000000000004e-07,0.0004,9.000000000000001e-07,0.00041999999999999996,,,0.025,0.31,0.0075,,0.0009,0.059,0.0005,0.2,0.0,5.0999999999999995e-06,,
"Geflügelfleisch mit Haut (Durchschnitt), roh",,,20.0,0.0,9.0,161,2.7,4.2,1.6,,,0.0,0.1,0.0,0.076,,,0.00011,0.00015,0.00443,0.00088,0.00061,,9.3e-06,5.2e-07,0.0008,1e-06,0.00044,,,0.022,0.29,0.0072,,0.0008,0.056,0.0005,0.18,0.0,9.3e-06,,
"Geflügelfleisch ohne Haut (Durchschnitt exkl. Innereien), roh",,,22.9,0.1,2.5,114,0.7,1.0,0.6,,,0.0,0.2,0.0,0.058,,,0.00013000000000000002,0.00016,0.00903,0.00085,0.0005200000000000001,,9.800000000000001e-06,4.2e-07,0.0,8.000000000000001e-07,0.00041999999999999996,,,0.027,0.33,0.0077,,0.001,0.062,0.0005,0.21,0.0,2e-06,,
Geflügellyoner,,,13.5,0.9,16.4,205,5.1,7.5,2.3,,,0.9,2.3,0.0,0.065,,,5e-05,0.00011,0.0046,0.0009,0.00017999999999999998,,0.0,9.000000000000001e-07,0.0363,0.0,0.0,,,0.017,0.21,0.013,,0.0011,0.92,0.0005,0.21,8.599999999999999e-06,0.0,,
"Gehacktes (Durchschnitt aus Rind, Kalb, Schwein, Poulet), gebraten (ohne Zusatz von Fett und Salz)",,,24.4,0.0,12.0,205,5.0,5.6,0.7,,,0.0,0.1,0.0,0.074,,,0.0002,0.00017,0.00615,0.00068,0.00034,,5.4e-06,2.17e-06,0.0,7e-07,0.00038,,,0.021,0.3,0.0050999999999999995,,0.0044,0.056,0.0018,0.2,0.0,2e-06,,
"Gehacktes (Durchschnitt aus Rind, Kalb, Schwein, Poulet), roh",,,20.1,0.0,11.4,183,4.7,5.3,0.7,,,0.0,0.1,0.0,0.059,,,0.00022,0.00015,0.00592,0.00064,0.0004,,5.6e-06,2.23e-06,0.0,6e-07,0.00035,,,0.019,0.3,0.0040999999999999995,,0.0036,0.052,0.0015,0.18,0.0,1.6000000000000001e-06,,
"Gehacktes/Geschnetzeltes/Pätzli, vegetarisch aus Mykoprotein, roh",,,13.4,1.6,2.3,92,0.3,0.4,1.2,,,0.0,0.4,6.0,0.001,,,4e-05,0.00035,0.00095,0.00023,8e-05,,4.0799999999999996e-05,0.0,0.0,0.0,4e-05,,,0.041,0.11,0.17,,0.0066,0.16,0.0003,0.24,2.5e-06,1e-06,,
"Gehacktes, vegan aus Soja-oder Erbsenprotein, roh",,,14.8,5.0,8.4,167,2.3,3.4,1.7,,,3.2,1.1,6.2,0.0,,,0.00014000000000000001,8.999999999999999e-05,0.00086,0.00023,7.000000000000001e-05,,3.46e-05,0.0,0.0005,3e-07,0.00135,,,0.065,0.57,0.099,,0.0016,0.43,0.003,0.22,5.7999999999999995e-06,1e-05,,
"Gemüse (Durchschnitt), gekocht (ohne Zugabe von Salz und Fett)",,,1.2,4.0,0.3,28,0.1,0.0,0.1,,,3.2,0.0,2.0,0.0,,,4e-05,2.9999999999999997e-05,0.00034,0.00015,8e-05,,1.85e-05,0.0,0.0146,0.0,0.00043,,,0.0081,0.13,0.023,,0.0002,0.0088,0.0003,0.028,4.0000000000000003e-07,1.5e-06,,
"Gemüse (Durchschnitt), roh",,,1.3,4.3,0.3,29,0.1,0.0,0.1,,,3.4,0.0,2.0,0.0,,,5e-05,5e-05,0.0005,0.00020999999999999998,0.00011,,3.6200000000000006e-05,0.0,0.027100000000000003,0.0,0.00043,,,0.013,0.25,0.024,,0.0002,0.012,0.0003,0.031,4.0000000000000003e-07,1.7e-06,,
"Gemüsegratin, gebacken",,,2.6,2.4,3.9,58,2.3,0.9,0.3,,,2.1,0.3,1.6,0.009,,,4e-05,8e-05,0.0006,0.00028000000000000003,7.000000000000001e-05,,2.23e-05,7e-08,0.0247,1.0000000000000001e-07,0.00026000000000000003,,,0.013,0.25,0.08,,0.0004,0.11,0.0002,0.065,0.0,2.8999999999999998e-06,,
"Gemüselasagne, zubereitet",,,4.3,11.2,7.6,133,4.4,2.0,0.4,,,2.4,1.2,1.1,0.02,,,2e-05,8.999999999999999e-05,0.00035,0.00016,5e-05,,5.5e-06,1.2e-07,0.0072,1.0000000000000001e-07,0.00045,,,0.014,0.13,0.12,,0.0005,0.47,0.0003,0.096,0.0,5.5e-06,,
Gepuffter Weizen mit Honig oder andere Zuckerarten,,,8.4,78.2,2.2,377,0.4,0.8,0.9,,,30.5,0.0,5.5,0.0,,,2e-05,2e-05,0.0028,0.00019,5.9999999999999995e-05,,2.09e-05,0.0,0.0,0.0,0.00075,,,0.072,0.29,0.023,,0.0021000000000000003,0.019,0.0024,0.23,3.9e-06,0.0,,
Gepufftes oder extrudiertes Getreide mit Kakao oder Schokolade,,,8.9,76.6,2.8,380,1.0,0.8,0.7,,,20.7,0.5,6.5,0.0,,,2e-05,2e-05,0.0028,0.00019,5.9999999999999995e-05,,2.09e-05,0.0,0.0,0.0,0.00075,,,0.082,0.52,0.026,,0.0017,0.21,0.0052,0.19,2.6e-06,2e-06,,
Gerstenflocken,,,8.5,66.1,1.5,333,0.3,0.1,0.7,,,2.2,0.0,10.3,0.0,,,0.0002,8e-05,0.0031,0.00049,0.00029,,1.9e-05,0.0,0.0,0.0,0.00025,,,0.066,0.16,0.016,,0.0013,0.003,0.002,0.19,1e-06,1e-06,,
"Gerstotto, gekocht",,,3.0,22.2,2.4,131,0.3,1.3,0.3,,,1.0,0.8,4.5,0.0,,,4e-05,1e-05,0.00034,5e-05,5e-05,,1.38e-05,0.0,0.0003,0.0,0.0004,,,0.025,0.065,0.012,,0.0007,0.34,0.0006,0.084,1e-06,7e-07,,
"Geschnetzeltes (Durchschnitt aus Rind, Kalb, Schwein, Geflügel), gebraten (ohne Zusatz von Fett und Salz)",,,29.5,0.2,2.6,142,0.8,1.0,0.4,,,0.0,0.2,0.0,0.072,,,0.00020999999999999998,0.00017999999999999998,0.00864,0.00094,0.00045,,6.7e-06,7.6e-07,0.0,5e-07,0.00038,,,0.028,0.37,0.012,,0.0025,0.068,0.001,0.24,1.5e-05,1.8000000000000001e-06,,
"Geschnetzeltes (Durchschnitt aus Rind, Kalb, Schwein, Geflügel), roh",,,22.5,0.2,2.3,111,0.7,0.9,0.3,,,0.0,0.1,0.0,0.053,,,0.00022,0.00014000000000000001,0.007690000000000001,0.00082,0.00049,,6.5e-06,7.2e-07,0.0,4.0000000000000003e-07,0.00033,,,0.024,0.34,0.0086,,0.0019,0.058,0.0007,0.2,1.1e-05,1.3e-06,,
"Geschnetzeltes, vegan aus Soja-oder Erbsenprotein, roh",,,20.7,3.5,3.3,139,0.4,1.1,1.3,,,1.4,1.5,6.5,0.0,,,0.00011,0.0001,0.0007099999999999999,0.00035999999999999997,8e-05,,4.44e-05,0.0,0.0005,3e-07,0.00109,,,0.089,0.66,0.086,,0.0016,0.61,0.0031,0.27,6.4000000000000006e-06,5.3e-06,,
Getreide-Flakes aus Vollkornweizen und Reis mit roten Früchten,,,8.4,79.5,1.6,379,0.3,0.2,0.8,,,12.8,0.5,6.4,0.0,,,4e-05,2.9999999999999997e-05,0.00436,0.0004,0.00013000000000000002,,2.96e-05,0.0,0.0086,0.0,0.0008,,,0.056,0.29,0.029,,0.0017,0.22,0.0022,0.19,2.1000000000000002e-06,2.3e-06,,
Getreide-Flakes aus Vollkornweizen und Reis mit Schokolade,,,8.1,76.2,6.6,408,3.6,2.0,0.9,,,17.8,0.5,5.6,0.001,,,2.9999999999999997e-05,5e-05,0.00366,0.00029,0.0001,,1.6899999999999997e-05,0.0,0.0001,0.0,0.00035999999999999997,,,0.061,0.34,0.037,,0.0017,0.2,0.0027,0.18,0.0,2.8e-06,,
"Getreide-Flakes aus Vollkornweizen und Reis, nature",,,8.5,80.7,1.5,382,0.3,0.2,0.8,,,10.9,0.6,5.6,0.0,,,2.9999999999999997e-05,2e-05,0.0043,0.00031,0.00011,,1.89e-05,0.0,0.0,0.0,0.00041999999999999996,,,0.053,0.26,0.022,,0.0017,0.23,0.0022,0.19,2.2e-06,2e-06,,
Getreideflocken (Durchschnitt),,,11.5,63.5,3.7,352,0.6,0.8,1.3,,,1.4,0.0,9.5,0.0,,,0.00033,8e-05,0.00264,0.0007099999999999999,0.00027,,3.66e-05,0.0,0.0,0.0,0.00053,,,0.1,0.28,0.028,,0.0025,0.0081,0.0039,0.31,1.7e-06,2.7e-06,,
"Getreide-Kissen, gefüllt mit Schokolade und Haselnuss",,,6.3,66.6,16.1,446,3.2,2.8,6.9,,,27.4,0.4,4.9,0.0,,,8e-05,5e-05,0.0017900000000000001,0.00026000000000000003,7.000000000000001e-05,,2.09e-05,0.0,0.0,0.0,0.0068200000000000005,,,0.07,0.33,0.061,,0.0016,0.18,0.0031,0.18,1.8999999999999998e-06,0.0,,
Getreideriegel mit Schokoladeüberzug,,,8.7,57.9,20.3,460,10.9,6.6,2.0,,,37.0,0.4,5.7,0.004,,,0.00017,0.00019,0.00106,0.00035999999999999997,0.00014000000000000001,,2.16e-05,0.0,0.0025,0.0,0.00103,,,0.067,0.45,0.11,,0.0016,0.15,0.0023,0.21,0.0,7.2000000000000005e-06,,
"Getreideriegel, ohne Ueberzug und Füllung",,,8.2,64.0,13.0,418,5.5,4.4,2.2,,,32.1,0.4,6.0,0.0,,,0.00019,7.000000000000001e-05,0.00136,0.0004,0.00017,,2.2800000000000002e-05,0.0,0.0017,0.0,0.00113,,,0.062,0.27,0.029,,0.0014,0.18,0.0022,0.18,0.0,1.8000000000000001e-06,,
Gipfeli (Durchschnitt),,,7.8,40.4,22.0,398,12.8,5.1,1.4,,,2.3,1.2,3.9,0.07,,,0.00011999999999999999,8.999999999999999e-05,0.00063,0.00035999999999999997,0.00011,,2.1899999999999997e-05,7e-08,0.0001,4.0000000000000003e-07,0.0007199999999999999,,,0.024,0.16,0.033,,0.001,0.46,0.001,0.11,2.8e-06,2.8e-06,,
Glaceriegel oder Stängel (Rahmglace) mit Schokoladeüberzug,,,5.1,35.8,21.4,359,15.2,4.4,1.4,,,27.7,0.3,1.3,0.009,,,7.000000000000001e-05,0.00032,0.00082,0.0005600000000000001,0.00013000000000000002,,9.000000000000001e-07,2.6e-07,0.001,5e-07,0.0015,,,0.04,0.25,0.15,,0.0011,0.12,0.0011,0.048,5e-06,1.6e-05,,
Glarner Schabziger,,,31.6,0.0,0.5,132,0.3,0.1,0.0,,,0.0,4.3,0.0,0.002,,,1e-05,0.00028000000000000003,0.0,0.0,5e-05,,0.0,0.0,0.0,0.0,0.0,,,0.034,0.14,0.86,,0.0039,1.74,0.0002,0.56,0.0,0.0,,
Gorgonzola,,,19.0,0.1,31.2,357,18.7,7.4,1.4,,,0.1,3.6,0.0,0.094,,,1e-05,0.00035999999999999997,0.00032,0.00141,7.000000000000001e-05,,5.2e-05,9.000000000000001e-07,0.0,6e-07,0.00054,,,0.02,0.14,0.61,,0.0025,1.45,0.0003,0.36,0.0,4e-05,,
"Granatapfel, roh",,,1.4,14.3,1.2,81,0.1,0.1,1.0,,,13.3,0.0,2.3,0.0,,,5.9999999999999995e-05,2e-05,0.00023999999999999998,0.00031,2.9999999999999997e-05,,8.8e-06,0.0,0.0108,0.0,8e-05,,,0.012,0.23,0.0095,,0.0002,0.002,0.0002,0.027,5e-07,1.5e-06,,
"Grapefruit (weiss oder rot), roh",,,0.9,8.0,0.2,39,0.0,0.0,0.1,,,6.6,0.0,0.9,0.0,,,5.9999999999999995e-05,2e-05,0.0002,0.00022,2.9999999999999997e-05,,2.3e-05,0.0,0.036,0.0,0.00027,,,0.008,0.13,0.023,,0.0001,0.001,0.0001,0.018,1.4e-06,3e-07,,
"Greyerzer, vollfett",,,26.4,0.0,32.0,396,19.2,7.5,1.5,,,0.0,1.5,0.0,0.096,,,2e-05,0.00037,0.0002,0.00047,0.00013000000000000002,,1e-05,1.4499999999999999e-06,0.0,7e-07,0.00035,,,0.035,0.09,0.9,,0.004200000000000001,0.59,0.0004,0.6,0.0,1.1e-05,,
"Griessbrei, zubereitet (mit teilentrahmter Milch, ohne Zugabe von Zucker)",,,4.7,11.3,3.0,93,1.8,0.7,0.2,,,4.9,0.2,0.6,0.012,,,2.9999999999999997e-05,0.00019,0.00016,0.00035999999999999997,2.9999999999999997e-05,,6.5e-06,1.5e-07,0.0004,1.0000000000000001e-07,0.00011999999999999999,,,0.016,0.18,0.13,,0.0006,0.073,0.0003,0.11,1.8999999999999998e-06,1.1e-05,,
"Griessbrei, zubereitet (mit Vollmilch, ohne Zugabe von Zucker)",,,4.7,11.3,3.0,93,1.8,0.7,0.2,,,4.9,0.2,0.6,0.012,,,2.9999999999999997e-05,0.00019,0.00016,0.00035999999999999997,2.9999999999999997e-05,,6.5e-06,1.5e-07,0.0004,1.0000000000000001e-07,0.00011999999999999999,,,0.016,0.18,0.13,,0.0006,0.073,0.0003,0.11,1.8999999999999998e-06,1.1e-05,,
Griessköpfli mit Zucker,,,4.4,18.2,2.8,117,1.6,0.6,0.2,,,12.3,0.2,0.6,0.011,,,2e-05,0.00017,0.00015,0.00033,2.9999999999999997e-05,,6.1e-06,1.4e-07,0.0003,1.0000000000000001e-07,0.00011,,,0.015,0.17,0.12,,0.0005,0.068,0.0003,0.11,1.8000000000000001e-06,1e-05,,
"Griessschnitte, zubereitet (mit teilentrahmter Milch)",,,6.3,14.3,6.4,142,3.3,1.6,0.5,,,4.1,0.3,1.0,0.059,,,4e-05,0.00017999999999999998,0.00017,0.00055,4e-05,,1.45e-05,2.4e-07,0.0003,4.0000000000000003e-07,0.00031,,,0.019,0.17,0.11,,0.0007,0.1,0.0006,0.13,4.8e-06,1.4e-05,,
"Griessschnitte, zubereitet (mit Vollmilch)",,,6.2,14.3,7.5,151,4.0,1.9,0.6,,,4.1,0.3,1.0,0.063,,,4e-05,0.00020999999999999998,0.00017,0.00054,4e-05,,1.45e-05,2.5e-07,0.0006,4.0000000000000003e-07,0.00034,,,0.019,0.17,0.11,,0.0007,0.1,0.0006,0.12,4.7e-06,1.3e-05,,
Grittibänz,,,9.2,46.9,11.1,329,6.4,2.6,0.9,,,2.8,1.4,2.2,0.041,,,0.00011,0.00013000000000000002,0.0005,0.00038,5.9999999999999995e-05,,2.3199999999999998e-05,1.0000000000000001e-07,0.0002,3e-07,0.0005600000000000001,,,0.014,0.18,0.049,,0.0006,0.57,0.0005,0.091,2.7e-06,5.4e-06,,
