name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol_milli,caffeine_milli,vitamin_a_micro,vitamin_b1_milli,vitamin_b2_milli,vitamin_b3_milli,vitamin_b5_milli,vitamin_b6_milli,vitamin_b7_micro,vitamin_b9_micro,vitamin_b12_micro,vitamin_c_milli,vitamin_d_micro,vitamin_e_milli,vitamin_k_micro,manganese_milli,magnesium_milli,potassium_milli,calcium_milli,copper_milli,zinc_milli,sodium_milli,iron_milli,phosphorus_milli,selenium_micro,iodine_micro,package_weight,serving_weight
"Spezzatino (media di manzo, vitello, maiale e pollame), cotto in padella (senza aggiunta di grassi o sale)",,,29.5,0.2,2.6,142,0.8,1,0.4,,,0,0.2,0,72,,,0.21,0.18,8.64,0.94,0.45,,6.7,0.76,0,0.5,0.38,,,28,370,12,,2.5,68.0,1,240,15,1.8,,
"Spezzatino (media di manzo, vitello, maiale e pollame), crudo",,,22.5,0.2,2.3,111,0.7,0.9,0.3,,,0,0.1,0,53,,,0.22,0.14,7.69,0.82,0.49,,6.5,0.72,0,0.4,0.33,,,24,340,8.6,,1.9,58.0,0.7,200,11,1.3,,
"Spinaci alla panna, cotti",,,2.9,4.0,3.8,65,1.4,1,1,,,1.2,0.7,1.8,6,,,0.06,0.21,0.6,0.24,0.16,,50,0.04,24.6,0,2.41,,,74,490,110,,0.6,300.0,1.5,58,nd,11,,
"Spinaci, al vapore (senza aggiunta di sale)",,,3.3,1.6,0.8,31,0.1,0,0.4,,,0.1,0.2,2.3,0,,,0.08,0.24,0.65,0.26,0.24,,74.5,0,36.9,0,2.76,,,110,660,130,,0.7,77.0,1.9,58,0.6,15,,
"Spinaci, crudi",,,2.6,1.3,0.6,25,0.1,0,0.4,,,0.1,0.2,1.9,0,,,0.07,0.2,0.62,0.23,0.21,,94.4,0,51,0,2.1,,,89,590,100,,0.6,69.0,1.8,46,0.4,12,,
"Spugnole, crude",,,2.5,0.5,0.3,29,0.1,0,0.2,,,0.1,0.0,7,0,,,0.13,0.06,5,2.5,0.05,,25,0,5,3.1,0.19,,,16,390,11,,0.5,2.0,1.2,160,nd,10,,
"Spugnole, stufate  (senza aggiunta di sale)",,,2.8,0.6,0.4,34,0.1,0,0.2,,,0.1,0.0,8.5,0,,,0.12,0.06,4.88,2.5,0.05,,18.3,0,4.5,3.8,0.22,,,16,370,13,,0.5,2.1,1.2,190,nd,12,,
Stelle alla cannella,,,14.2,50.9,25.9,505,2.2,16.6,6,,,50.3,0.1,5.6,0,,,0.08,0.51,0.96,0.27,0.07,,28.6,0.04,0.6,0,12.65,,,120,400,150,,1.7,47.0,2.2,250,2.6,1.1,,
Strutto,,,0.0,0.0,100.0,900,38.4,43.8,12.1,,,0,0.0,0,85,,,0,0,0,0,0,,0,0,0,2.5,1.6,,,0,1,0,,0.1,1.0,0,0,0,9.7,,
Succo d'ananas,,,0.4,12.1,0.1,51,0,0,0.1,,,12.1,0.0,0.2,0,,,0.05,0.02,0.2,0.1,0.1,,2,0,12.1,0,0.02,,,14,130,16,,0.1,5.0,0.2,4,0.1,0,,
Succo d'arancia,,,0.6,9.6,0.1,42,0.1,0,0,,,9.6,0.0,0.3,0,,,0.08,0.02,0.3,0.24,0.1,,30,0,37,0,0.19,,,10,170,8,,0,4.8,0.1,17,0.5,0.7,,
Succo di carota,,,0.6,6.2,0.1,30,0,0,0,,,4.4,0.1,0.8,0,,,0.05,0.05,0.36,0.21,0.18,,3.6,0,6.4,0,0.51,,,12,250,22,,0.1,32.0,0.5,35,nd,13,,
"Succo di frutta diluito (media), senza aggiunta di zuccheri (60% succo, 40% acqua)",,,0.3,6.5,0.1,28,0,0,0,,,6.4,0.0,0.1,0,,,0.03,0.01,0.13,0.09,0.05,,11.3,0,13.7,0,0.09,,,5.4,85,7.3,,0,4.8,0.1,7.3,0.3,0.4,,
"Succo di frutta, senza aggiunta di zucchero (media)",,,0.4,10.8,0.1,47,0,0,0,,,10.6,0.0,0.2,0,,,0.05,0.02,0.21,0.15,0.08,,18.8,0,22.9,0,0.14,,,8.4,140,7.5,,0.1,7.3,0.2,12,0.6,0.7,,
Succo di limone,,,0.4,2.5,0.2,28,0,0,0,,,2.5,0.0,0.3,0,,,0.02,0.02,0.09,0.13,0.05,,20,0,38.7,0,0.15,,,6,100,6,,0.1,1.0,0.1,8,0.1,0.6,,
Succo di mele,,,0.2,11.4,0.1,48,0,0,0,,,10.9,0.0,0.2,0,,,0.01,0.01,0.04,0.05,0.04,,6.8,0,7.1,0,0,,,4.6,110,4.3,,0.1,13.0,0.3,6.6,0.1,1,,
Succo di pere,,,0.4,11.6,0.2,50,0,0.1,0.1,,,9.6,0.0,0,0,,,0.02,0.02,0.18,0.05,0.01,,8.7,0,2.9,0,0.45,,,6.7,100,10,,0.1,1.9,0.2,11,nd,0.8,,
Succo di pere concentrato,,,3.1,81.0,1.7,351,0.6,0.1,0.8,,,79.8,0.0,0,0,,,0.2,0.22,1.29,0.36,0.09,,63,0,20.2,0,3.14,,,49,710,70,,0.8,14.0,1.1,77,nd,5.6,,
Succo di pomodoro,,,0.7,2.7,0.1,15,0.1,0,0,,,1.9,0.5,0.1,0,,,0.03,0.02,0.37,0.2,0.05,,14.6,0,9,0,0.75,,,12,200,13,,0.1,200.0,0.4,24,0.3,1.8,,
Succo d'uva,,,0.3,16.3,0.1,67,0,0,0,,,16,0.0,0.1,0,,,0.02,0.03,0.29,0.05,0.05,,5,0,1.6,0,0.4,,,8.4,110,8.3,,0.1,3.8,0.5,13,4,0.5,,
Surimi,,,8.3,11.8,4.9,125,0.5,2.4,1.4,,,2.1,1.6,0.3,11,,,0.02,0.02,0.22,0.07,0.03,,2,0.71,0,0.5,1.1,,,12,52,19,,0.2,630.0,0.4,44,9.2,10,,
"Taboulé, preparato (con Bulgur)",,,2.3,11.5,5.5,110,0.7,3.9,0.5,,,1.1,0.4,2.8,0,,,0.07,0.03,0.95,0.24,0.06,,21.6,0,9,0,1.8,,,22,150,19,,0.5,150.0,0.8,72,nd,1.9,,
"Taboulé, preparato (con Couscous)",,,3.0,14.3,6.1,128,0.7,4.4,0.5,,,1.4,0.4,1.8,0,,,0.03,0.02,0.27,0.13,0.04,,18.1,0,10.2,0,1.89,,,16,130,19,,0.4,170.0,0.8,45,1.5,1.8,,
"Tacchino, petto, scaloppina o sminuzzato, cotto in padella (senza aggiunta di grassi o sale)",,,31.8,0.0,1.5,141,0.3,0.3,0.3,,,0,0.2,0,50,,,0.11,0.13,10.66,0.86,0.3,,5.4,0.5,0,0,0,,,35,400,11,,2.4,72.0,0.9,240,12,2,,
"Tacchino, petto, scaloppina o sminuzzato, crudo",,,24.0,0.0,1.5,109,0.3,0.3,0.3,,,0,0.2,0,37,,,0.12,0.1,9.86,0.8,0.4,,8,0.57,0,0,0,,,32,330,7.9,,1.8,63.0,0.7,210,8.9,1.5,,
"Taccole, al vapore (senza aggiunta di sale)",,,4.1,6.9,0.3,52,0,0,0.1,,,2.9,0.0,2.5,0,,,0.15,0.14,0.64,0.4,0.11,,20.9,0,43.7,0,0.44,,,28,180,49,,0.5,1.7,1,65,0,1.8,,
"Taccole, crude",,,3.8,6.4,0.3,48,0,0,0.1,,,2.7,0.0,2.3,0,,,0.17,0.14,0.7,0.41,0.12,,30.7,0,51.3,0,0.39,,,27,190,45,,0.5,1.8,1.1,61,0,1.7,,
"Tartare di manzo, preparato",,,16.1,3.2,5.2,125,1.6,2.7,0.4,,,2.2,1.2,0.6,25,,,0.08,0.12,3.5,0.75,0.16,,10.1,1.43,1.7,0,0.95,,,23,320,13,,3.2,500.0,2.2,120,nd,0.6,,
"Té freddo, zuccherato",,,0.0,7.5,0.0,30,0,0,0,,,7.5,0.0,0,0,,,0,0,0.09,0,0,,4.6,0,0,0,0,,,0.9,18,0.1,,0,0.0,0,0.9,nd,0.9,,
"Tempeh, al naturale",,,17.6,7.9,4.7,157,0.6,1.1,2.8,,,0.2,0.1,6.2,0,,,0.03,0.18,1.46,0.57,0.09,,38.5,0.02,0.5,0.3,1.17,,,66,340,89,,1.5,28.0,1.8,220,2.7,0.7,,
"Té, non zuccherato",,,0.0,0.0,0.0,0,0,0,0,,,0,0.0,0,0,,,0,0,0.1,0,0,,5,0,0,0,0,,,1,19,0,,0,0.0,0,1,nd,1,,
Terrina di cacciagione,,,16.4,1.6,18.6,242,7.4,7.8,2.1,,,1.4,2.2,0.1,107,,,0.15,0.61,4.53,1.24,0.2,,16.1,4.91,44.8,0.1,0.41,,,14,160,14,,2.4,870.0,4,150,nd,3.5,,
"Timo, fresco",,,1.5,7.3,1.2,52,0.6,0.1,0.3,,,7.2,0.0,3,0,,,0.08,0.07,0.8,0,0.15,,19.5,0,0,0,0.8,,,36,130,310,,1,9.0,20,32,nd,1,,
Tiramisù,,,4.3,30.4,9.8,240,6.4,2.4,0.4,,,19.5,0.2,1.2,45,,,0.02,0.1,0.24,0.7,0.32,,5.5,0.08,0.5,0.3,0.86,,,18,230,94,,0.5,77.0,0.7,110,nd,8.1,,
"Tofu, affumicato (media)",,,16.4,2.9,9.5,164,1.5,2,5.6,,,0.9,1.0,0.5,0,,,0.08,0.05,0.41,0.14,0.05,,16.4,0.02,0.5,0.3,0.66,,,110,190,130,,1.5,390.0,2.3,230,1.4,nd,,
"Tofu, affumicato (media), cotto in padella (senza aggiunta di grassi o sale)",,,17.5,3.2,8.8,163,1.4,1.8,5.2,,,0.9,0.9,0.6,0,,,0.06,0.05,0.37,0.13,0.03,,13.9,0.02,0.5,0.2,0.62,,,100,170,140,,1.6,370.0,2.5,220,1.5,nd,,
"Tofu, affumicato (prodotto con nigari)",,,16.4,2.9,9.5,164,1.5,2,5.6,,,0.9,0.7,0.5,0,,,0.08,0.05,0.41,0.14,0.05,,16.4,0.02,0.5,0.3,0.66,,,130,170,66,,1.4,280.0,2.2,230,0.8,nd,,
"Tofu, affumicato (prodotto con sale di calcio)",,,16.4,2.9,9.5,164,1.5,2,5.6,,,0.9,1.4,0.5,0,,,0.08,0.05,0.41,0.14,0.05,,16.4,0.02,0.5,0.3,0.66,,,65,210,230,,1.6,550.0,2.5,230,2.2,nd,,
"Tofu, setoso (morbido), al naturale",,,5.0,1.5,2.9,53,0.5,0.7,1.6,,,1.1,0.0,0.6,0,,,0.08,0.02,0.4,0.17,0.04,,24.2,0,0.5,0,0.2,,,58,170,49,,0.6,17.0,1,98,1.1,0.7,,
"Tofu, solido, al naturale (media)",,,14.7,2.9,8.5,148,1.4,1.9,4.8,,,0.6,0.1,0.5,0,,,0.06,0.03,0.28,0.11,0.04,,25.1,0,0.5,0,0.55,,,100,150,120,,1.3,35.0,2,200,1.5,6,,
"Tofu, solido, al naturale (media), cotto in padella (senza aggiunta di grassi o sale)",,,18.0,3.6,8.9,168,1.4,2,5.1,,,0.7,0.1,0.6,0,,,0.05,0.03,0.29,0.11,0.04,,23.8,0,0.5,0,0.59,,,110,150,140,,1.6,37.0,2.4,210,1.9,7.6,,
"Tofu, solido, al naturale (prodotto con nigari)",,,14.7,2.9,8.5,148,1.4,1.9,4.8,,,0.6,0.1,0.5,0,,,0.03,0.01,0.28,0.07,0.05,,25.1,0,0.5,0,0.55,,,130,140,72,,1.4,51.0,2,210,1.2,6,,
"Tofu, solido, al naturale (prodotto con sale di calcio)",,,14.7,2.9,8.5,148,1.4,1.9,4.8,,,0.6,0.0,0.5,0,,,0.06,0.03,0.28,0.11,0.04,,25.1,0,0.5,0,0.55,,,49,170,220,,1.2,2.0,2,180,2.2,6,,
Tomino ,,,20.3,0.0,22.5,284,13.5,5.3,1,,,0,1.8,0,68,,,0.01,0.4,0.12,0.36,0.18,,24,1.8,0,0.2,0.59,,,18,76,290,,1.9,720.0,0.1,230,nd,0,,
"Tonno, crudo",,,25.8,0.0,1.3,114,0.2,0.2,0.2,,,0,0.2,0,37,,,0.06,0.04,15.05,0.12,0.84,,15.3,2.57,0.2,3,0.32,,,36,380,3.3,,0.4,65.0,0.8,240,130,13,,
"Tonno, in salamoia, sgocciolato",,,24.9,0.0,1.0,109,0.3,0.2,0.4,,,0,0.7,0,47,,,0,0.11,10.3,0.19,0.31,,3,3.4,0,1.1,0.6,,,27,230,10,,0.9,290.0,1.5,170,69,12,,
"Tonno, sott'olio, sgocciolato",,,27.3,0.9,9.6,199,1.4,3.8,3.9,,,0,0.8,0,41,,,0.03,0.04,13.25,0.16,0.39,,7.5,2.75,0,0.8,4.7,,,34,280,6.5,,0.5,320.0,0.6,190,51,13,,
"Topinambur, cotto (senza agguinta di sale)",,,2.3,3.8,0.4,52,0.1,0,0.2,,,3.8,0.0,11.8,0,,,0.08,0.04,0.96,0.28,0.06,,17.9,0,3.1,0,0.16,,,9.9,250,24,,0.2,1.0,0.2,64,0.1,0.1,,
"Topinambur, crudo",,,2.4,4.0,0.4,54,0.1,0,0.2,,,4,0.0,12.1,0,,,0.1,0.06,1.3,0.44,0.08,,34,0,7.3,0,0.15,,,16,530,24,,0.2,1.7,0.3,68,0.2,0.1,,
"Torta ai pomodori, cotta nel forno (pasta per torta)",,,4.3,13.6,11.2,175,6.2,2.7,0.8,,,2.8,0.4,1.2,67,,,0.06,0.08,0.41,0.35,0.08,,13.5,0.18,11.1,0.5,0.67,,,13,210,37,,0.4,160.0,0.7,72,nd,6.6,,
"Torta ai pomodori, cotta nel forno (pasta sfoglia)",,,3.9,11.0,12.2,171,6.8,3,0.8,,,2.8,0.4,1.1,70,,,0.06,0.08,0.4,0.34,0.08,,13.2,0.18,11.1,0.5,0.68,,,12,200,36,,0.4,160.0,0.6,68,nd,6.6,,
"Torta ai spinaci, cotta nel forno (pasta per torta)",,,6.5,13.8,11.9,192,6.3,3.2,1,,,1.1,1.2,1.9,48,,,0.1,0.17,0.65,0.36,0.15,,31.5,0.11,15.4,0.3,1.84,,,60,400,94,,0.9,490.0,1.4,89,nd,12,,
"Torta ai spinaci, cotta nel forno (pasta sfoglia)",,,6.1,11.5,12.8,189,6.9,3.4,1,,,1.1,1.2,1.8,51,,,0.1,0.17,0.64,0.35,0.15,,31.2,0.11,15.4,0.4,1.84,,,59,400,94,,0.8,490.0,1.4,85,nd,12,,
Torta al burro,,,6.9,44.7,24.7,430,13.7,6.1,1.7,,,26.6,0.2,0.8,158,,,0.09,0.1,0.1,0.83,0.07,,24.2,0.38,1.5,1.1,0.96,,,13,99,21,,0.7,68.0,0.9,94,7.3,12,,
"Torta al cioccolato, morbida, fatta in casa",,,6.3,44.6,32.8,503,18.8,9,1.8,,,39.2,0.5,2,172,,,0.06,0.13,0.2,0.65,0.04,,12.7,0.42,0,1.2,0.76,,,38,280,48,,1.1,220.0,2.4,220,9.3,15,,
"Torta al formaggio, cotta nel forno (pasta per torta)",,,14.3,14.5,20.8,303,11.8,5.1,1.3,,,1.2,0.9,0.6,122,,,0.05,0.23,0.16,0.61,0.08,,10.2,0.74,0.2,0.9,0.63,,,23,130,360,,2,370.0,0.7,290,nd,14,,
"Torta al formaggio, cotta nel forno (pasta sfoglia)",,,13.8,11.7,21.9,300,12.4,5.4,1.3,,,1.2,0.9,0.5,125,,,0.05,0.23,0.15,0.59,0.07,,9.9,0.74,0.2,0.9,0.63,,,22,130,360,,2,380.0,0.7,290,nd,14,,
Torta al Kirsch di Zugo,,,4.8,34.6,18.7,335,8.5,7.5,1.6,,,27,0.2,1.5,90,,,0.04,0.12,0.4,0.28,0.04,,9,0,0.3,1,2.78,,,25,140,67,,0.6,62.0,0.8,120,nd,4.2,,
"Torta alle cipolle, cotta nel forno (pasta per torta)",,,5.2,16.1,11.2,189,6,3,0.8,,,3.9,1.0,1.7,46,,,0.07,0.07,0.34,0.3,0.08,,11.7,0.1,3,0.3,0.39,,,13,150,36,,0.6,420.0,0.5,72,nd,4.9,,
"Torta alle cipolle, cotta nel forno (pasta sfoglia)",,,4.8,13.9,12.0,186,6.6,3.2,0.8,,,3.9,1.1,1.6,48,,,0.07,0.07,0.33,0.29,0.08,,11.4,0.1,3,0.3,0.39,,,12,150,36,,0.5,420.0,0.4,68,nd,4.9,,
Torta al limone,,,6.3,31.1,11.8,257,6.1,3.1,1,,,18.5,0.1,0.6,117,,,0.06,0.11,0.15,0.61,0.06,,17.8,0.38,11.4,0.8,0.62,,,12,120,30,,0.6,52.0,0.8,90,nd,12,,
Torta/ Ciambellone/ Muffin al cioccolato,,,8.1,47.3,21.9,424,10.5,7.7,2,,,30.7,0.3,2.9,74,,,0.07,0.18,0.36,0.41,0.04,,12,0.22,0.2,0.5,2.57,,,50,310,68,,1.1,110.0,2,170,5.4,7.5,,
"Torta d'albicocca, fatta in casa, cotta nel forno (pasta sfoglia)",,,3.1,17.8,7.4,154,3.3,2.9,0.8,,,6.9,0.3,1.7,20,,,0.04,0.05,0.3,0.3,0.05,,5.8,0.08,2.2,0.2,1.2,,,9.7,220,26,,0.2,120.0,0.3,44,2.2,3.5,,
"Torta di albicocca, fatta in casa, cotta nel forno (pasta per torta)",,,3.3,18.6,7.2,156,3.2,2.8,0.8,,,6.9,0.2,1.7,20,,,0.04,0.05,0.3,0.31,0.07,,5.6,0.08,2.2,0.2,1.15,,,13,220,27,,0.3,97.0,0.5,53,2.2,3.6,,
Torta di carote,,,11.1,25.8,16.4,303,1.9,9.8,3.7,,,19.6,0.2,3.9,92,,,0.08,0.32,0.62,0.72,0.08,,35.9,0.34,2.8,0.7,7.09,,,71,310,100,,1.3,65.0,1.8,200,6.8,11,,
"Torta di ciliegie, fatta in casa, cotta nel forno (pasta per torta)",,,3.3,21.5,7.4,169,3.3,2.8,0.8,,,9.3,0.2,1.6,20,,,0.04,0.06,0.18,0.28,0.05,,5.8,0.08,2.6,0.2,0.78,,,13,170,23,,0.3,98.0,0.4,51,2.5,4.1,,
"Torta di ciliegie, fatta in casa, cotta nel forno (pasta sfoglia)",,,3.1,20.7,7.6,167,3.3,2.9,0.9,,,9.3,0.3,1.6,20,,,0.04,0.05,0.18,0.27,0.04,,5.9,0.08,2.6,0.2,0.82,,,10,170,22,,0.2,120.0,0.3,42,2.5,4.1,,
"Torta di frutta, cotta nel forno, pasta frolla dolce (media)",,,3.3,22.5,11.7,215,5.8,3.9,1.2,,,10.4,0.1,3.4,19,,,0.04,0.05,0.28,0.4,0.05,,10,0.05,12.7,0.1,1.25,,,16,170,32,,0.3,42.0,0.5,51,nd,2.1,,
Torta di frutta (in media),,,3.2,19.5,8.9,176,4.1,3.2,1,,,8.5,0.2,2.7,20,,,0.04,0.05,0.26,0.34,0.05,,7.8,0.07,7.9,0.2,1.12,,,14,180,35,,0.3,86.0,0.5,49,nd,3.3,,
"Torta di frutta, pasta per torta (media)",,,3.3,18.4,7.4,158,3.3,2.8,0.9,,,7.6,0.2,2.4,20,,,0.04,0.06,0.26,0.32,0.05,,6.6,0.08,5.5,0.2,1.03,,,14,180,37,,0.3,99.0,0.5,53,2.1,3.9,,
"Torta di frutta, pasta sfoglia (media)",,,3.0,17.6,7.6,155,3.3,2.9,0.9,,,7.6,0.3,2.4,20,,,0.04,0.05,0.25,0.31,0.04,,6.7,0.08,5.5,0.2,1.07,,,11,180,36,,0.3,120.0,0.4,43,2.1,3.8,,
Torta di Linz,,,7.5,43.7,23.6,424,9.2,10.4,2.5,,,25.9,0.2,3.7,97,,,0.05,0.13,0.82,0.3,0.07,,14,0,0.3,1,4.8,,,45,200,63,,1,70.0,1.5,160,nd,3.1,,
"Torta di mele, fatta in casa, cotta nel forno (pasta per torta)",,,2.9,20.5,7.3,162,3.3,2.7,0.9,,,10.4,0.2,1.5,20,,,0.04,0.05,0.11,0.24,0.05,,5.8,0.08,4.3,0.2,0.74,,,11,130,20,,0.3,99.0,0.4,48,2.2,3.8,,
"Torta di mele, fatta in casa, cotta nel forno (pasta sfoglia)",,,2.7,19.7,7.5,160,3.3,2.9,0.9,,,10.4,0.3,1.4,20,,,0.03,0.04,0.11,0.22,0.04,,5.3,0.08,4.3,0.2,0.78,,,8.3,120,19,,0.2,120.0,0.2,38,2.2,3.8,,
"Torta di mora, fatta in casa (con pasta frolla dolce)",,,3.2,22.3,11.7,215,5.7,3.9,1.2,,,10.2,0.1,3.6,19,,,0.04,0.05,0.33,0.28,0.04,,11.6,0.05,6.2,0.1,1.24,,,18,160,30,,0.3,41.0,0.5,47,nd,1.9,,
"Torta di mora, fatta in casa, cotta nel forno (pasta per torta)",,,3.5,16.8,7.7,159,3.3,2.8,1.1,,,6.4,0.2,4.3,20,,,0.04,0.06,0.37,0.36,0.04,,10.3,0.08,6.3,0.2,1.23,,,21,180,38,,0.4,98.0,0.6,55,1.7,3.5,,
"Torta di mora, fatta in casa, cotta nel forno (pasta sfoglia)",,,3.3,16.0,7.8,156,3.3,3,1.1,,,6.4,0.3,4.2,20,,,0.03,0.06,0.37,0.35,0.03,,10.4,0.08,6.3,0.2,1.27,,,18,180,37,,0.3,120.0,0.5,46,1.6,3.5,,
Torta di noci engadinese,,,7.0,49.9,27.7,481,10.2,6.2,8.7,,,30.9,0.0,2,62,,,0.11,0.05,0.17,0.47,0.06,,23.6,0.11,0.2,0.4,0.89,,,30,150,33,,0.8,15.0,0.8,110,nd,4.5,,
"Torta di pera, fatta in casa, cotta nel forno (pasta per torta)",,,3.1,20.0,7.3,163,3.3,2.8,0.9,,,8.6,0.2,2.6,20,,,0.04,0.05,0.18,0.24,0.04,,8.2,0.08,2.7,0.2,0.76,,,13,140,21,,0.3,99.0,0.4,48,1.9,3.5,,
"Torta di pera, fatta in casa, cotta nel forno (pasta sfoglia)",,,2.8,19.2,7.5,161,3.3,2.9,0.9,,,8.6,0.3,2.5,20,,,0.03,0.05,0.18,0.24,0.03,,8.4,0.08,2.7,0.2,0.81,,,9.6,130,20,,0.2,120.0,0.2,39,1.8,3.5,,
"Torta di prugna, fatta in casa, cotta nel forno (pasta per torta)",,,3.2,19.5,7.3,159,3.3,2.8,0.9,,,8.4,0.2,1.6,20,,,0.05,0.07,0.35,0.3,0.05,,4.1,0.08,3.1,0.2,1.3,,,12,160,22,,0.3,99.0,0.5,49,2.1,4.2,,
"Torta di prugna, fatta in casa, cotta nel forno (pasta sfoglia)",,,2.9,18.7,7.5,157,3.3,2.9,0.9,,,8.4,0.3,1.6,20,,,0.05,0.07,0.35,0.29,0.04,,4.2,0.08,3.1,0.2,1.34,,,9,150,21,,0.2,120.0,0.4,39,2.1,4.2,,
"Torta di prugna susina, fatta in casa, cotta nel forno (pasta per torta)",,,3.2,18.4,7.2,156,3.2,2.7,0.8,,,8.4,0.2,2.1,20,,,0.04,0.05,0.33,0.28,0.05,,4.5,0.08,2.1,0.2,1.12,,,12,210,25,,0.3,99.0,0.6,54,2.1,3.3,,
"Torta di prugna susina, fatta in casa, cotta nel forno (pasta sfoglia)",,,2.9,17.7,7.4,153,3.3,2.9,0.8,,,8.4,0.3,2.1,20,,,0.04,0.05,0.32,0.27,0.04,,4.6,0.08,2.1,0.2,1.17,,,9.5,200,25,,0.2,120.0,0.5,44,2.1,3.2,,
"Torta di rabarbaro, cotta nel forno (pasta soglia)",,,3.0,12.3,7.5,133,3.3,2.9,0.9,,,3,0.3,2.2,20,,,0.04,0.06,0.22,0.22,0.04,,7.7,0.08,6.8,0.2,0.95,,,13,220,110,,0.3,120.0,0.4,41,2,4.9,,
"Torta di rabarbaro, fatta in casa, cotta nel forno (pasta per torta)",,,3.3,13.1,7.3,136,3.3,2.8,0.9,,,3.1,0.2,2.3,20,,,0.04,0.06,0.22,0.22,0.06,,7.5,0.08,6.8,0.2,0.9,,,16,220,110,,0.4,100.0,0.5,51,2,4.9,,
"Torta di ribes, fatta in casa (avec pasta frolla dolce)",,,3.5,22.6,11.7,216,5.8,3.9,1.2,,,10.6,0.1,3.2,19,,,0.05,0.05,0.23,0.52,0.05,,8.3,0.05,19.2,0.1,1.26,,,14,180,34,,0.3,44.0,0.5,55,nd,2.3,,
"Torta di ribes, fatta in casa, cotta nel forno (pasta per torta)",,,3.9,17.2,7.7,161,3.4,2.8,1.1,,,6.8,0.3,3.8,20,,,0.05,0.07,0.25,0.65,0.05,,7.8,0.08,19.4,0.2,1.26,,,15,200,43,,0.4,100.0,0.6,65,2.6,3.9,,
"Torta di ribes, fatta in casa, cotta nel forno (pasta sfoglia)",,,3.6,16.4,7.8,158,3.4,3,1.1,,,6.8,0.3,3.8,20,,,0.05,0.07,0.25,0.64,0.04,,7.9,0.08,19.4,0.2,1.3,,,12,200,42,,0.3,120.0,0.4,55,2.6,3.9,,
Torta foresta nera,,,3.9,21.4,16.1,248,9.3,5,0.8,,,12,0.1,0.9,88,,,0.03,0.1,0.19,0.28,0.04,,6,0,0.8,1,0.72,,,13,110,47,,0.5,51.0,0.7,77,nd,5.3,,
Treccia al burro,,,9.0,45.7,11.4,325,6.5,2.6,0.9,,,2.9,1.5,2.1,41,,,0.11,0.13,0.5,0.37,0.06,,23.4,0.1,0.2,0.3,0.56,,,14,180,49,,0.6,590.0,0.5,90,2.6,5.3,,
"Treccia al burro, integrale",,,9.5,40.4,6.4,272,3.2,1.4,1.2,,,0.9,1.2,7.4,20,,,0.25,0.15,0.67,0.68,0.29,,33.9,0.03,0,0.1,0.66,,,86,270,22,,2.3,460.0,3.3,240,3.7,2.6,,
"Trota, affumicata",,,23.4,0.0,9.3,177,1.7,3,2.4,,,0,3.2,0,48,,,0.21,0.08,7.1,2.05,0.67,,26,3.2,0,5.2,1.67,,,31,410,2.7,,0.4,1270.0,0.4,230,23,40,,
"Trota, cruda",,,17.7,0.0,6.2,127,1.3,2.2,2.5,,,0,0.1,0,nd,,,0.08,0.06,5.54,nd,0.54,,nd,5,nd,5.9,1.94,,,30,470,14,,0.4,40.0,2,220,9.8,14,,
"Trota, intera, bollita (senza aggiunta di grassi o sale)",,,16.6,0.0,5.4,115,1.1,1.9,2.1,,,0,0.1,0,nd,,,0.08,0.05,4.85,nd,0.47,,nd,5,nd,5.2,1.7,,,32,440,18,,0.6,43.0,2,230,11,15,,
"Tuorlo d'uovo, crudo",,,16.4,0.3,31.3,349,8.8,12,5,,,0.2,0.1,0,1255,,,0.2,0.59,0.04,4.53,0.35,,122,3.42,0,5.6,5.16,,,12,120,140,,3.8,52.0,5.5,560,48,110,,
Tzatziki,,,6.1,3.8,10.9,138,0.8,6.6,2.9,,,2.7,0.9,0,9,,,0.05,0.19,1.54,0.24,0.05,,14.8,0.59,0.5,0,2.45,,,8.8,150,88,,0.3,350.0,0.1,100,nd,3.1,,
"Uovo di gallina, intero, cotto, sodo",,,14.0,0.3,10.9,156,2.9,4.1,1.8,,,0.3,0.4,0,389,,,0.09,0.26,0.04,2.16,0.08,,59.6,1.16,0,2.9,1.37,,,12,150,46,,1.2,160.0,1.7,180,26,27,,
"Uovo di gallina, intero, crudo",,,12.6,0.3,9.8,140,2.6,3.7,1.7,,,0.3,0.4,0,350,,,0.1,0.29,0.05,2.43,0.09,,67,1.31,0,2.8,1.23,,,12,150,48,,1.2,150.0,1.8,200,23,39,,
"Uovo strapazato alle erbe, preparato",,,10.6,1.9,10.0,141,3.5,3.4,1.4,,,1.6,0.8,0.4,279,,,0.08,0.26,0.18,1.61,0.08,,49,1,16.3,2.1,1.25,,,15,230,82,,1.1,310.0,1.9,180,18,33,,
"Uovo strapazzato ai funghi champignon, preparato",,,9.8,1.5,9.0,127,3.1,3,1.3,,,1.3,0.7,0.4,251,,,0.08,0.26,0.61,1.71,0.08,,36.6,0.9,0.6,2.2,0.85,,,12,200,59,,1,270.0,1.4,170,nd,32,,
