name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol_milli,caffeine_milli,vitamin_a_micro,vitamin_b1_milli,vitamin_b2_milli,vitamin_b3_milli,vitamin_b5_milli,vitamin_b6_milli,vitamin_b7_micro,vitamin_b9_micro,vitamin_b12_micro,vitamin_c_milli,vitamin_d_micro,vitamin_e_milli,vitamin_k_micro,manganese_milli,magnesium_milli,potassium_milli,calcium_milli,copper_milli,zinc_milli,sodium_milli,iron_milli,phosphorus_milli,selenium_micro,iodine_micro,package_weight,serving_weight
Parmesan,,,30.5,0.0,31.0,401,20.6,7.2,1,,,0,1.6,0,77,,,0.02,0.29,0.2,0.79,0.1,,20,1.75,0,0.8,0.78,,,44,100,1340,,4,650.0,0.7,800,n.i.,40,,
"Pastèque, crue",,,0.7,8.3,0.2,39,0.1,0,0.1,,,7.9,0.0,0.5,0,,,0.03,0.02,0.26,0.18,0.06,,20.4,0,5.8,0,0,,,11,100,6,,0.1,0.0,0.2,9.7,1.3,10,,
"Patate douce, à la vapeur (sans adjonction de sel)",,,1.6,17.1,0.1,81,0,0,0,,,4.2,0.1,3,0,,,0.07,0.06,0.51,0.69,0.18,,6.7,0,15.8,0,0.27,,,25,370,40,,0.3,51.0,0.5,51,n.i.,2.3,,
"Patate douce, crue",,,1.6,17.1,0.1,81,0,0,0,,,4.2,0.1,3,0,,,0.08,0.06,0.56,0.8,0.21,,11,0,19.3,0,0.26,,,26,420,41,,0.3,55.0,0.6,52,n.i.,2.4,,
"Patate douce, cuite au four (sans adjonction de graisse ni de sel)",,,1.9,21.1,0.1,100,0,0,0,,,5.2,0.2,3.7,0,,,0.08,0.07,0.64,0.89,0.23,,10.6,0,21,0,0.32,,,32,520,51,,0.4,68.0,0.7,64,n.i.,3,,
"Pâte à flammekueche, crue",,,7.5,39.9,2.9,221,1.4,0.6,0.5,,,0.6,1.3,2.7,6,,,0.14,0.04,0.52,0.34,0.13,,17.6,0,0,0,0.3,,,25,110,11,,0.8,500.0,1.1,88,2.8,0.8,,
"Pâte à gâteau brisée (à la graisse végétale), crue",,,6.6,38.1,23.5,394,10.8,9.3,2.5,,,0.2,0.8,1.8,0,,,0.12,0.02,0.18,0.26,0.09,,8.8,0,0,0,2.26,,,19,98,7.8,,0.6,320.0,0.8,67,1.3,0.7,,
"Pâte à gâteau brisée (au beurre), crue",,,6.7,38.5,21.2,375,12.4,4.9,1.3,,,0.3,0.8,1.8,55,,,0.12,0.03,0.18,0.26,0.09,,8.8,0,0,0.3,0.73,,,19,100,11,,0.7,330.0,0.8,72,1.4,0.7,,
"Pâte à pizza (à l'huile d'olive), crue",,,7.0,41.2,3.6,229,0.5,2.2,0.6,,,0.2,0.7,2,0,,,0.11,0.04,0.4,0.24,0.04,,19.8,0,0,0,1.15,,,9.4,110,5.9,,0.4,290.0,0.4,44,1.4,0.6,,
"Pâte à strudel, crue",,,7.6,44.3,2.5,234,0.3,1.4,0.6,,,0.2,1.9,2,0,,,0.13,0.02,0.2,0.31,0.1,,10.2,0,0,0,0.81,,,22,110,9.5,,0.7,750.0,1,77,1.5,0.9,,
Pâte à tartiner aux noisettes et au chocolat,,,6.0,55.9,32.8,549,12.6,15.3,3.6,,,54.5,0.1,2.7,0,,,0.09,0.19,0.32,0.53,0.09,,17,0.18,0.4,0.1,3.8,,,55,420,130,,1,47.0,3,160,n.i.,3.9,,
"Pâte brisée, à la farine complète (à la graisse végétale), crue",,,7.6,33.7,20.2,359,6.1,9.4,4.3,,,0.6,0.9,6.1,0,,,0.26,0.1,0.4,0.68,0.25,,28.1,0.01,0,0.8,3.4,,,72,230,18,,1.9,350.0,2.8,200,2.8,1.9,,
"Pâte brisée, à la farine complète (au beurre), crue",,,7.6,33.8,21.5,372,12.4,4.9,1.8,,,0.7,0.8,6.1,55,,,0.26,0.1,0.35,0.66,0.25,,27.6,0,0,0.3,0.9,,,72,220,20,,1.9,340.0,2.8,200,2.9,1.5,,
"Pâte brisée sucrée (à la graisse végétale), cuite",,,8.0,58.4,24.9,494,11.2,9.8,2.8,,,17.8,0.3,1.9,26,,,0.1,0.04,0.18,0.34,0.09,,7.2,0.1,0,0.2,2.44,,,21,120,12,,0.7,130.0,1,86,3,3.5,,
"Pâte brisée sucrée (au beurre), crue",,,7.8,45.8,22.9,424,13.1,5.5,1.5,,,10.5,0.7,1.6,101,,,0.12,0.06,0.17,0.55,0.1,,16.7,0.17,0,0.7,0.88,,,19,120,16,,0.8,280.0,1,92,4.2,5.6,,
"Pâte brisée sucrée (au beurre), cuite",,,9.8,57.3,28.6,530,16.3,6.9,1.9,,,13.2,0.9,2,126,,,0.11,0.07,0.2,0.52,0.11,,10.4,0.21,0,0.9,1.1,,,24,140,20,,1,350.0,1.3,120,5.3,7,,
"Pâte brisée sucrée (avec graisse végétale), crue",,,6.4,46.7,19.9,395,9,7.9,2.2,,,14.2,0.3,1.5,21,,,0.1,0.03,0.15,0.37,0.08,,11.4,0.08,0,0.2,1.95,,,17,93,9.3,,0.6,100.0,0.8,69,2.4,2.8,,
Pâte fermentée,,,7.8,38.3,0.9,199,0.1,0.1,0.4,,,0.3,1.2,3,0,,,0.17,0.06,0.71,0.41,0.17,,25.7,0,0,0,0.23,,,32,120,13,,1.1,490.0,1.5,110,3.5,0.9,,
"Pâte feuilletée, au séré et à la graisse végétale, crue",,,7.1,28.8,26.9,388,9.7,11.6,4.4,,,1.2,0.9,1.3,17,,,0.09,0.12,0.27,0.3,0.07,,12.2,0.13,0.1,1,3.62,,,16,120,37,,0.6,350.0,0.6,90,n.i.,3.6,,
"Pâte feuilletée, au séré et au beurre, crue",,,7.1,29.0,28.3,401,16.8,6.6,1.6,,,1.3,0.8,1.3,78,,,0.09,0.12,0.22,0.27,0.07,,11.7,0.12,0.1,0.4,0.83,,,16,110,38,,0.6,330.0,0.6,89,n.i.,3.2,,
"Pâte feuilletée (avec graisse végétale), crue",,,5.7,35.1,24.3,385,10.9,9.8,2.6,,,0.1,1.0,1.6,0,,,0.08,0.01,0.16,0.16,0.02,,5,0,0,0,2.42,,,7.4,83,4.6,,0.3,400.0,0.3,31,1.1,0.5,,
"Pâte feuilletée, faite maison (avec graisse végétale), crue",,,5.2,29.3,23.2,349,7.1,11.1,4.4,,,0.2,0.9,1.3,0,,,0.09,0.02,0.2,0.23,0.07,,7.3,0.01,0,1,3.7,,,15,88,9.6,,0.5,360.0,0.7,58,1,1.1,,
"Pâte feuillettée, faite maison (au beurre), crue",,,5.2,29.4,24.7,364,14.6,5.8,1.4,,,0.3,0.8,1.3,65,,,0.09,0.02,0.13,0.2,0.07,,6.7,0,0,0.4,0.74,,,15,82,11,,0.5,340.0,0.6,57,1.1,0.7,,
"Pâte lévée (avec beurre), sucrée, crue",,,8.7,43.2,11.1,311,6.1,2.7,1,,,6.4,0.9,1.9,57,,,0.15,0.14,0.54,0.62,0.12,,37.9,0.14,0.2,0.4,0.61,,,22,160,34,,0.9,380.0,1.1,110,3.5,5.8,,
"Pâte lévée (avec graisse végétale), sucrée, crue",,,9.2,39.9,11.1,300,3.6,4.8,2.2,,,1.1,1.0,2.1,36,,,0.16,0.14,0.59,0.66,0.13,,40.3,0.16,0.2,0.6,1.77,,,24,170,35,,0.9,410.0,1.1,120,3.7,6.3,,
"Pâtes alimentaires au blé complet, cuites à l'eau salée (sel non iodé)",,,5.9,26.8,1.2,152,0.2,0.1,0.5,,,0.3,1.0,5.4,0,,,0.27,0.04,1.3,0.34,0.08,,13,0,0,0,0.09,,,48,110,15,,1.4,420.0,1.4,160,n.i.,1.1,,
"Pâtes alimentaires au blé complet, sèches",,,12.6,60.6,2.5,338,0.4,0.3,1.1,,,0.7,0.0,11.5,0,,,0.67,0.11,3.1,0.8,0.2,,40,0,0,0,0.2,,,120,390,34,,3,5.0,3.9,370,n.i.,1.9,,
"Pâtes alimentaires aux oeufs, cuites à l'eau salée (sel non iodé)",,,5.0,25.0,1.1,132,0.2,0.1,0.4,,,1.3,0.9,1.3,32,,,0.05,0.02,0.64,0.1,0.02,,5.8,0,0,0,0.04,,,13,49,8.3,,0.5,340.0,0.8,55,32,1.4,,
"Pâtes alimentaires aux oeufs, sèches",,,13.3,69.9,2.8,365,0.5,0.4,1,,,3.7,0.0,3.4,86,,,0.17,0.07,1.9,0.3,0.06,,22,0,0,0,0.1,,,42,220,23,,1.3,17.0,3,150,86,3.3,,
"Pâtes alimentaires sans oeufs, cuites à l'eau salée (sel non iodé)",,,5.9,31.2,0.6,158,0.1,0,0.2,,,0.2,1.0,2.4,0,,,0.04,0.02,0.84,0.13,0.07,,10.1,0,0,0,0.15,,,22,56,9.8,,0.7,420.0,0.5,73,24,0.5,,
"Pâtes alimentaires sans oeufs, sèches",,,12.6,70.5,1.2,353,0.2,0.1,0.5,,,0.4,0.0,5.1,0,,,0.09,0.06,2,0.3,0.17,,31,0,0,0,0.31,,,56,200,22,,1.5,5.0,1.5,170,51,0.6,,
"Pâtes fraiches, farcies à la viande, cuites",,,6.9,25.1,4.7,174,1.7,2,0.8,,,1,0.7,2.2,26,,,0.19,0.05,0.51,0.32,0.05,,13.6,0.57,0.5,0.4,0.28,,,18,95,29,,0.7,300.0,0.8,86,9,8,,
"Pâtes fraîches, farcies aux épinards et à la ricotta, crues",,,8.7,30.0,5.7,212,2,1.9,1,,,1,1.1,2.7,43,,,0.07,0.11,0.32,0.47,0.07,,33.4,0.21,3.7,0.3,1.06,,,34,180,64,,1,440.0,1.3,120,n.i.,8.8,,
"Pâtes fraîches, farcies aux épinards et à la ricotta, cuites (sans adjonction de graisse ni de sel)",,,7.5,24.5,4.9,177,1.7,1.7,0.8,,,0.8,0.5,2.3,37,,,0.05,0.07,0.25,0.36,0.06,,20.2,0.18,2.3,0.3,0.91,,,25,94,53,,0.9,190.0,0.9,96,n.i.,7.6,,
Pâte wasabi,,,2.9,49.6,10.6,308,n.i.,n.i.,n.i.,,,n.i.,5.8,1.3,n.i.,,,n.i.,n.i.,n.i.,n.i.,n.i.,,n.i.,n.i.,n.i.,n.i.,n.i.,,,n.i.,n.i.,n.i.,,n.i.,2330.0,n.i.,n.i.,n.i.,n.i.,,
"Pêche, au sirop, en conserve, égouttée",,,0.7,18.6,0.1,82,0,0,0,,,17.9,0.0,1.6,0,,,0.01,0.02,0.51,0.15,0.01,,2.3,0,2.5,0,0.98,,,7.4,120,7.2,,0.1,0.8,0.1,17,1.3,3.1,,
"Pêche, avec édulcorant, en conserve, égouttée",,,0.8,8.1,0.1,40,0,0,0.1,,,7.3,0.0,1.7,0,,,0.01,0.03,0.57,0.17,0.02,,2.5,0,2.8,0,1.09,,,8.2,130,7.9,,0.2,0.9,0.2,19,1.5,3.4,,
"Pêche, jaune, crue",,,0.8,8.9,0.1,43,0,0,0,,,8,0.0,1.9,0,,,0.01,0.03,0.63,0.18,0.02,,4.5,0,6.1,0,0.96,,,9,190,7.3,,0.1,1.3,0.2,21,1.3,3,,
Pélerines,,,12.2,71.8,8.3,413,2.4,3.2,1.2,,,34.9,0.8,1.4,281,,,0.07,0.2,0.26,0.9,0.1,,25,1,0,1,1.53,,,15,140,65,,1.4,310.0,2.1,330,n.i.,8,,
"Perche, crue",,,18.0,0.0,0.7,79,0.1,0.1,0.3,,,0,0.2,0,70,,,0.07,0.1,2.9,0.19,0.12,,5,1,2,4,0.74,,,26,370,18,,0.6,92.0,0.2,220,29,5,,
"Persil, cru",,,3.9,7.4,0.5,58,0.1,0,0.2,,,4.8,0.1,4.3,0,,,0.15,0.3,1.4,0.31,0.2,,132,0,182,0,3.54,,,37,850,210,,0.8,38.0,5.9,110,n.i.,3.4,,
Pesto vert,,,5.6,6.6,42.5,436,6.5,16.6,17.6,,,3.2,2.7,2.5,18,,,0.05,0.1,0.59,0.31,0.07,,25.8,0,92.6,0.3,17.9,,,36,200,150,,0.7,1060.0,0.6,94,4,4,,
"Pétales de céréales, à base de blé complet et de riz, au chocolat",,,8.1,76.2,6.6,408,3.6,2,0.9,,,17.8,0.5,5.6,1,,,0.03,0.05,3.66,0.29,0.1,,16.9,0,0.1,0,0.36,,,61,340,37,,1.7,200.0,2.7,180,n.i.,2.8,,
"Pétales de céréales, à base de blé complet et de riz, avec fruits rouges",,,8.4,79.5,1.6,379,0.3,0.2,0.8,,,12.8,0.5,6.4,0,,,0.04,0.03,4.36,0.4,0.13,,29.6,0,8.6,0,0.8,,,56,290,29,,1.7,220.0,2.2,190,2.1,2.3,,
"Pétales de céréales, à base de blé complet et de riz, nature",,,8.5,80.7,1.5,382,0.3,0.2,0.8,,,10.9,0.6,5.6,0,,,0.03,0.02,4.3,0.31,0.11,,18.9,0,0,0,0.42,,,53,260,22,,1.7,230.0,2.2,190,2.2,2,,
Petit-beurre,,,8.7,70.2,12.4,431,7.1,2.8,1,,,20.6,0.5,2.3,33,,,0.15,0.03,0.23,0.35,0.12,,11.5,0.01,0,0.2,0.63,,,24,130,11,,0.8,220.0,1.1,90,1.7,1.9,,
Petit-beurre au chocolat,,,7.7,63.8,21.3,482,12.9,6.5,1.1,,,37.2,0.5,2.1,23,,,0.1,0.21,0.31,0.23,0.07,,6.3,0,1.3,0.1,0.45,,,39,370,120,,1.2,200.0,1.6,160,n.i.,9.1,,
"Petit-beurre, complet",,,9.6,65.3,12.7,426,7.1,2.8,1.4,,,17.3,0.6,6,33,,,0.26,0.09,0.39,0.67,0.23,,25.9,0.01,0,0.2,0.79,,,68,290,30,,1.8,230.0,2.8,190,3.2,2.5,,
"Petit lait, doux",,,0.8,4.7,0.2,24,0.1,0.1,0,,,4.7,0.1,0,1,,,0.04,0.14,0.2,0.4,0.04,,1,0.2,1,0,0,,,8,130,68,,0.1,45.0,0.1,40,n.i.,8,,
Petit pain,,,8.7,51.8,0.8,255,0.2,0.1,0.4,,,0.7,1.7,2.5,0,,,0.11,0.04,0.43,0.23,0.06,,15.4,0.01,0,0,0.38,,,14,140,7.8,,0.5,690.0,0.6,60,1.9,0.9,,
Petit pain au lait,,,9.4,47.3,8.7,309,4.9,2,0.8,,,3.4,1.6,2.2,23,,,0.13,0.15,0.54,0.41,0.13,,26.5,0.07,0.3,0.1,0.49,,,27,200,56,,0.9,650.0,1.1,130,2,n.i.,,
"Petit pain au lait, avec pépites de chocolat",,,8.6,49.7,14.3,366,8.5,4.1,0.9,,,16.3,1.3,2.2,20,,,0.12,0.21,0.51,0.35,0.1,,21.6,0.05,0.9,0.1,0.43,,,34,310,100,,1.1,530.0,1.3,160,n.i.,1.1,,
"Petit pain ""ballon""",,,9.2,48.5,0.9,245,0.2,0.1,0.5,,,0.4,1.6,3,0,,,0.14,0.09,0.83,0.34,0.11,,37,0,0,0,0.35,,,22,150,10,,0.8,650.0,1,91,2.5,0.9,,
"Petit pain ""Bürli"" (farine mi-blanche)",,,8.6,41.4,1.0,215,0.2,0.1,0.4,,,0.4,1.9,3.1,0,,,0.15,0.07,0.77,0.3,0.12,,25.9,0,0,0,0.26,,,31,130,16,,1,760.0,1.3,120,2.7,1.1,,
Petit pain de Sils (avec sel iodé),,,9.3,48.9,5.3,285,1,2,2,,,2.2,1.5,2.3,1,,,0.14,0.12,0.46,0.4,0.06,,20.3,0.09,0.1,0,1.34,,,15,190,57,,0.6,610.0,0.5,89,n.i.,39,,
"Petit-pois, à la vapeur (sans adjonction de sel)",,,7.6,12.5,0.8,99,0.1,0.1,0.3,,,2.5,0.0,5.8,0,,,0.17,0.14,1.92,0.7,0.11,,41.6,0,35.1,0,0.24,,,28,190,49,,0.7,1.7,1.1,66,2,1.9,,
"Petit-pois, conserve",,,4.8,12.8,0.8,87,0.1,0.1,0.4,,,0,0.7,5,0,,,0.12,0.08,1,0.13,0.05,,40,0,9,0,0.2,,,21,120,32,,0.6,270.0,1.6,83,n.i.,5.2,,
"Petit-pois (conserve), réchauffé (sans adjonction de sel)",,,4.9,13.1,0.8,89,0.1,0.1,0.4,,,0,0.6,5.1,0,,,0.1,0.08,0.85,0.12,0.04,,25.5,0,6.8,0,0.21,,,20,110,32,,0.5,240.0,1.4,84,n.i.,5.3,,
"Petit pois, cru",,,6.9,11.3,0.7,90,0.1,0.1,0.3,,,2.3,0.0,5.3,0,,,0.19,0.13,2.09,0.72,0.11,,60.3,0,43,0,0.21,,,27,190,45,,0.7,1.8,1.1,61,1.8,1.7,,
"Petit-pois et carottes, conserve",,,4.2,9.6,0.6,68,0.1,0.1,0.2,,,3.8,1.0,4.1,0,,,0.12,0.08,1.31,0.55,0.09,,58.7,0,25.8,0,0.23,,,18,200,38,,0.4,410.0,0.7,44,1.1,1.9,,
"Petit pois, surgelé",,,5.3,10.8,0.7,81,0.1,0.1,0.4,,,5.7,0.0,5.3,0,,,0.6,0.08,2.3,0.11,0.12,,50,0,22,0,0.11,,,26,170,36,,0.8,4.0,1.8,86,0.9,2,,
"Petits-pois et carottes, réchauffés (sans adjonction de sel)",,,4.3,9.8,0.6,70,0.1,0.1,0.2,,,3.9,0.9,4.2,0,,,0.1,0.08,1.12,0.5,0.09,,37.5,0,19.5,0,0.24,,,17,180,38,,0.4,370.0,0.6,45,1.1,1.9,,
"Piccata d'aubergine, préparée",,,5.6,8.9,8.3,138,2.3,4.2,1,,,2.3,0.2,2.7,67,,,0.05,0.09,0.56,0.57,0.08,,18.8,0.32,1.1,0.5,0.66,,,17,230,73,,0.6,96.0,0.6,93,n.i.,9,,
"Piccata de céleri, préparée",,,5.4,8.4,8.2,136,2.2,4.1,1,,,1.5,0.3,3.5,66,,,0.06,0.1,0.25,0.75,0.15,,23.7,0.31,4.2,0.5,0.58,,,15,390,95,,0.7,130.0,0.6,120,n.i.,11,,
"Piccata de courge, préparée",,,5.5,9.4,8.5,140,2.3,4.3,1,,,3.7,0.2,2.2,69,,,0.06,0.12,0.41,0.73,0.09,,17.4,0.33,8.8,0.5,n.i.,,,13,360,100,,0.6,97.0,0.6,100,n.i.,9.3,,
"Piccata de courgette, préparée",,,5.2,6.5,8.1,122,2.2,4,0.9,,,1.7,0.2,1.1,65,,,0.05,0.12,0.36,0.5,0.08,,19.6,0.31,8,0.5,0.58,,,19,230,76,,0.7,97.0,0.6,110,n.i.,10,,
"Piccata de porc, préparée",,,22.9,5.5,12.4,226,3.2,6.2,1.5,,,0.1,0.9,0.3,153,,,0.34,0.22,2.51,1.01,0.21,,20,1.12,0,0.8,1.03,,,21,200,100,,2.7,350.0,1.9,220,n.i.,15,,
"Piccata de veau, préparée",,,22.5,5.5,11.6,217,3,5.8,1.4,,,0.1,0.9,0.3,155,,,0.06,0.28,4.56,1.26,0.19,,23.3,1.1,0,0.8,0.81,,,25,230,100,,2.5,340.0,2.3,260,n.i.,14,,
Pignon de pin,,,16.5,13.0,61.9,688,4.3,15.7,25.7,,,4.9,0.0,6.3,0,,,0.49,0.26,3.33,0.41,0.22,,63.4,0,0.5,0,11.85,,,370,810,20,,5.8,1.9,6.5,690,1,11,,
Pistache,,,25.5,12.3,50.3,621,5.7,24.6,14.3,,,7.2,0.0,8.8,0,,,0.43,0.24,1.1,0.52,0.9,,68.4,0,5.6,0,1.64,,,120,1000,92,,3.3,1.0,2.8,470,6.8,5,,
"Pizza au jambon, cuite au four",,,10.6,28.8,6.4,218,2.2,3.2,0.6,,,1.6,0.9,1.6,13,,,0.16,0.1,1.37,0.28,0.11,,11.2,0.19,10.8,0,1.55,,,15,220,59,,0.9,360.0,0.5,130,n.i.,2.3,,
"Pizza au jambon et champignon, cuite au four",,,10.7,24.0,6.9,204,2.7,3.1,0.5,,,1.4,0.8,1.6,14,,,0.14,0.14,1.57,0.46,0.1,,11.7,0.26,9.2,0.3,1.31,,,15,230,77,,1,310.0,0.6,150,n.i.,4.4,,
"Pizza au mascarpone et roquette, cuite au four",,,9.5,27.6,9.7,239,4.4,4,0.7,,,1.7,0.6,1.6,16,,,0.09,0.11,0.67,0.23,0.08,,16.5,0.3,5.8,0.1,1.56,,,14,180,98,,0.9,250.0,0.5,120,n.i.,3.7,,
"Pizza au thon, cuite au four",,,11.9,26.6,7.5,225,3,3.4,0.6,,,1.4,0.7,1.5,16,,,0.08,0.1,1.76,0.22,0.11,,11.2,0.69,2.7,0.2,1.52,,,15,180,84,,1,270.0,0.6,130,n.i.,3.6,,
"Pizza aux légumes, cuite au four",,,5.7,17.6,3.2,125,1.2,1.4,0.4,,,1.8,0.3,2,4,,,0.09,0.11,0.99,0.46,0.1,,18,0.1,13.1,0.3,0.9,,,14,240,44,,0.6,130.0,0.6,83,n.i.,4.8,,
"Pizza aux quatre fromages, cuite au four",,,12.3,37.2,10.6,297,5,3.9,0.8,,,0.2,1.1,1.8,20,,,0.08,0.11,0.41,0.3,0.05,,12.1,0.32,0,0.2,1.17,,,16,120,210,,1.2,450.0,0.5,180,n.i.,6.8,,
"Pizza Calzone, cuite au four",,,11.4,26.6,7.6,224,3,3.5,0.6,,,1.5,0.9,1.5,16,,,0.15,0.11,1.3,0.27,0.1,,11.1,0.29,10,0.1,1.46,,,15,200,84,,1.1,350.0,0.5,150,n.i.,2.5,,
"Pizza Hawaii, cuite au four",,,9.5,24.3,6.3,195,2.5,2.9,0.5,,,3.6,0.7,1.5,13,,,0.13,0.1,1.12,0.26,0.1,,10,0.24,9.7,0.1,1.23,,,15,190,72,,0.9,290.0,0.5,130,n.i.,2.1,,
"Pizza Margherite, cuite au four",,,9.9,30.0,8.4,238,3.3,3.8,0.6,,,1.6,0.7,1.7,12,,,0.09,0.1,0.7,0.22,0.08,,12.3,0.32,3,0.1,1.63,,,13,180,93,,1,270.0,0.5,130,n.i.,2.3,,
"Poireau, à l'étuvée (sans adjonction de graisse ni de sel)",,,2.1,4.2,0.2,34,0.1,0,0.1,,,3.8,0.0,3.3,0,,,0.09,0.06,0.27,0.12,0.19,,15.4,0,11.9,0,0.57,,,7.3,190,28,,0.2,4.1,0.3,28,0.2,0.9,,
"Poireau, cru",,,2.0,4.0,0.2,32,0.1,0,0.1,,,3.7,0.0,3.2,0,,,0.1,0.07,0.3,0.13,0.22,,22.8,0,14.5,0,0.51,,,7.9,220,25,,0.2,4.1,0.3,27,0.2,0.8,,
"Poire, au sirop, en conserve, égouttée",,,0.4,15.2,0.4,71,0.1,0.1,0.2,,,14.4,0.0,2.6,0,,,0,0,0,0.04,0.01,,0,0,0.9,0,0.12,,,4,69,8.8,,0.1,0.0,0,7.9,0.1,0.5,,
"Poire, avec édulcorant, en conserve, égouttée",,,0.5,9.9,0.3,50,0.1,0.1,0.1,,,8.2,0.0,2.6,0,,,0.01,0.01,0.17,0.08,0.02,,6.5,0,2,0,0.14,,,7.5,90,7,,0.1,1.2,0.1,14,0.3,0.5,,
"Poire, crue",,,0.5,10.9,0.3,54,0.1,0.1,0.1,,,9,0.0,2.9,0,,,0.01,0.01,0.19,0.09,0.03,,11.5,0,4.5,0,0.12,,,8.2,130,6.5,,0.1,1.8,0.1,15,0.3,0.4,,
"Poire, cuite,  égouttée (sans adjonction de sucre)",,,0.6,11.3,0.4,57,0.1,0.1,0.2,,,9.4,0.0,3,0,,,0.01,0.01,0.2,0.1,0.02,,7.5,0,2.3,0,0.16,,,8.6,100,8,,0.1,1.4,0.1,16,0.4,0.5,,
"Poire, séchée",,,2.3,59.7,1.4,288,0.2,0.3,0.6,,,49.6,0.0,13.5,0,,,0.06,0.08,0.65,0.16,0.03,,39,0,2.1,0,0.06,,,34,390,48,,0.5,10.0,0.8,53,2,4,,
"Pois chiche, cuit (sans adjonction de graisse ni de sel)",,,7.3,16.8,2.0,127,0.3,0.5,1.1,,,0.9,0.0,6.2,0,,,0.14,0.04,0.44,0.24,0.09,,68,0,1.2,0,0.58,,,48,330,44,,0.9,3.0,1.9,140,n.i.,0.2,,
"Pois chiche, sec",,,18.6,44.3,4.9,327,0.6,1.4,2.7,,,2.4,0.0,15.5,0,,,0.52,0.13,1.7,1.11,0.33,,340,0,5.1,0,1.6,,,140,1090,120,,2.4,8.1,5.4,380,n.i.,0.6,,
"Pois, grain mature, cuit (sans adjonction de graisse ni de sel)",,,9.0,21.2,0.7,137,0.1,0.1,0.3,,,1.1,0.0,5,0,,,0.22,0.07,0.84,0.35,0.03,,42.9,0,1,0,0.05,,,36,340,18,,1.2,2.7,1.6,140,n.i.,0.5,,
"Pois, grain mature, décortiqué, sec",,,21.3,51.9,1.7,331,0.3,0.3,0.8,,,2.8,0.0,11.6,0,,,0.79,0.21,3,1.49,0.12,,200,0,3.9,0,0.13,,,96,1060,39,,3.1,6.6,4.3,360,n.i.,1.3,,
"Pois mange-tout, à la vapeur (sans adjonction de sel)",,,4.1,6.9,0.3,52,0,0,0.1,,,2.9,0.0,2.5,0,,,0.15,0.14,0.64,0.4,0.11,,20.9,0,43.7,0,0.44,,,28,180,49,,0.5,1.7,1,65,0,1.8,,
"Pois mange-tout, cru",,,3.8,6.4,0.3,48,0,0,0.1,,,2.7,0.0,2.3,0,,,0.17,0.14,0.7,0.41,0.12,,30.7,0,51.3,0,0.39,,,27,190,45,,0.5,1.8,1.1,61,0,1.7,,
"Poisson (moyenne), cru",,,19.1,0.0,5.3,124,0.8,2.2,1.4,,,0,0.2,0,59,,,0.12,0.1,4.92,0.5,0.36,,11.3,3.38,0.6,4.7,1.12,,,25,410,17,,0.4,68.0,0.5,220,33,65,,
"Poisson (moyenne), filet, à la vapeur (sans adjonction de graisse ni de sel)",,,17.9,0.0,5.8,123,0.9,2.4,1.6,,,0,0.2,0,73,,,0.11,0.09,4.31,0.43,0.31,,9.9,3.38,0.6,4.9,1.26,,,27,380,21,,0.5,72.0,0.5,230,37,73,,
"Poivron, rouge, à l'étuvée (sans adjonction de graisse ni de sel)",,,1.1,7.2,0.1,39,0,0,0.1,,,6.4,0.0,2.1,0,,,0.03,0.08,1.04,0.18,0.31,,32.7,0,143.1,0,2.97,,,13,250,8.5,,0.1,0.4,0.4,31,0.2,0.2,,
"Poivron, rouge, cru",,,0.9,5.9,0.1,32,0,0,0.1,,,5.2,0.0,1.7,0,,,0.03,0.08,0.98,0.16,0.29,,41.4,0,149,0,2.26,,,12,240,6.6,,0.1,0.4,0.3,25,0.1,0.1,,
"Poivron, vert, à l'étuvée (sans adjonction de graisse ni de sel)",,,1.1,3.7,0.4,27,0.1,0,0.2,,,3.2,0.0,2.2,0,,,0.03,0.03,0.63,0.16,0.26,,22,0,117.2,0,0.82,,,12,190,11,,0.1,6.9,0.4,34,0.1,0.5,,
"Poivron, vert, cru",,,0.9,3.0,0.3,22,0.1,0,0.2,,,2.6,0.0,1.8,0,,,0.03,0.03,0.6,0.15,0.25,,27.8,0,122,0,0.63,,,11,190,8.6,,0.1,6.0,0.4,27,0.1,0.4,,
"Polenta nera, préparée",,,4.1,12.4,4.8,111,2.7,1.2,0.3,,,0.3,1.1,0.9,12,,,0.03,0.05,1.05,0.27,0.04,,25.3,1.06,0,0.1,0.11,,,26,93,75,,0.5,440.0,0.5,84,n.i.,4.6,,
"Pomme, crue",,,0.3,11.6,0.3,52,0.1,0,0.2,,,11.5,0.0,1.4,0,,,0.01,0.01,0.08,0.08,0.04,,6,0,7.2,0,0.09,,,6.5,120,5.3,,0.1,1.5,0.1,14,0.7,0.8,,
"Pomme, cuite,  égouttée (sans adjonction de sucre)",,,0.3,12.2,0.3,56,0.1,0,0.2,,,12.1,0.0,1.5,0,,,0.01,0.01,0.09,0.09,0.04,,4,0,3.8,0,0.12,,,6.8,94,6.7,,0.1,1.2,0.1,15,0.9,1.1,,
